trailingPE,averageVolume,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,enterpriseValue,profitMargins,sharesOutstanding,heldPercentInsiders,heldPercentInstitutions,bookValue,priceToBook,netIncomeToCommon,trailingEps,enterpriseToRevenue,totalCash,totalCashPerShare,totalDebt,totalRevenue,debtToEquity,earningsGrowth,revenueGrowth,ebitdaMargins,operatingMargins,currentPrice
56.77481,179069,137448570880,430.7,611.35,4.300523,167345143808,0.0758,230850000,0.49543,0.33598998,140.64,4.23066,2422599936,10.48,5.236,15340699648,66.487,46344499200,31960899584,147.421,-0.563,-0.275,0.25253,0.15526,595
18.401648,26516,46790078464,994.1,1480,1.0421032,45553086464,0.07321,46520300,0.78485,0.02932,1640.116,0.61315787,2820137984,54.65,1.015,12194269184,266.589,9980798976,44899659776,11.447,-0.815,0.243,0.07778,-0.04512,1005.65
6.738702,671013,58245480448,198.15,526.95,1.7120148,98234130432,0.25410998,121687000,0.29696,0.0612,264.924,1.8067445,8645099520,71.03,2.887,25065799680,206.001,54081101824,34021599232,127.483,-0.107,0.149,0,0.45852003,478.65
35.400574,1565954,90919559168,298.65,514,2.5735917,82968616960,0.0728,183712992,0.37142,0.18413,58.678,8.434166,2571869952,13.98,2.349,6021598208,32.777,421448992,35327889408,3.909,0.418,0.009,0.09024999,0.08514,494.9
28.253597,645986,458833395712,1660.05,2491,3.364062,429538869248,0.11966,188560000,0.56308,0.32688,446.902,5.444594,16320950272,86.12,3.149,27818180608,147.537,11276040192,136392663040,13.382,-0.011,-0.047,0.16363001,0.15307,2433.2
47.38334,541522,527611822080,1434.6,2062.1,9.856271,520267563008,0.20757,271985984,0.51342,0.18906,63.106,30.73242,11111565312,40.93,9.719,8060568064,29.636,689614976,53530570752,4.018,0.305,0.106,0.3032,0.27432,1939.4
41.09,23869,149561524224,5631.75,9640,2.9211006,156576841728,0.061139997,23727900,0.76408,0.115030006,497.119,12.637317,3130200064,152.89,3.058,2704900096,113.996,11213500416,51200401408,95.065,-0.484,-0.043,0.12474,0.0964,6282.25
43.72012,332083,219100135424,382,540.8,6.742781,212218462208,0.13102001,499145984,0.75406,0.062069997,47.717,9.199028,4257550080,10.04,6.531,7994979840,16.017,339720000,32494030848,1.426,-0.552,-0.265,0.16605,0.15562001,438.95
16.336395,258224,94948171776,608,908,6.5865793,64107200512,0.40252998,126987000,0.35162997,0.54987,304.593,2.4521248,5802599936,45.72,4.447,32027799552,252.22,1125799936,14415399936,2.911,1.485,0.596,0.5455,0.53363,746.9
35.13986,179724,28300961792,431.15,780.8,0.8638722,32695693312,0.0225,40228800,0.60148996,0.12429,119.303,5.8967505,737059968,20.02,0.998,399590016,10.065,5093210112,32760590336,107.988,-0.638,-0.133,0.07372,0.0431,703.5
11.128917,977492,84496605184,226.5,629,1.5611959,69099913216,0.12882,135944992,0.68230003,0.008590001,301.022,2.064799,6972199936,55.85,1.277,8434999808,67.616,3166799872,54122999808,8.024,-0.266,-0.204,0.18020001,0.15647,621.55
11.728955,135538,22401773568,232.3,368,0.6137721,19731206144,0.052210003,69100400,0.72297996,0.07943,209.665,1.5417452,1905596032,27.56,0.541,2810032896,40.654,1167000,36498522112,0.008,-0.387,0.022,0.07448,0.06886,323.25
25.464895,892629,134146048000,234.05,368,15.590248,167435550720,0.61180997,498686016,0.32961,0.60438,67.051,4.002923,5264294912,10.54,19.459,4467892224,8.971,37958209536,8604484608,113.67,0.197,0.231,0,0.79455,268.4
27.418592,47318,63133822976,1326.7,5069.45,1.69728,65982750720,0.059310004,14906400,0.67466,0.12116,855.643,4.9499035,2206149888,154.47,1.774,1719309952,115.324,4768309760,37197058048,37.346,0.274,0.159,0.11322,0.10112,4235.35
49.039978,264491,107073601536,590.7,1184.6,8.750795,109496156160,0.17459999,101502000,0.55958,0.23105,104.423,10.101702,2136400000,21.51,8.949,3793090048,37.37,5703220224,12235870208,53.556,0.069,0.211,0.30103,0.25452,1054.85
31.541525,2442192,2660857020416,856.8,1169.7,5.9045186,2611621920768,0.18718,2399330048,0.54508,0.25374,233.379,4.7519274,84352401408,35.16,5.795,151300096000,63.059,68858699776,450647588864,11.609,-0.023,0.11,0.27216,0.21818,1109
20.920952,119674,29447995392,560,846,1.400052,28476157952,0.06692,36000000,0.70009005,0.07931,222.546,3.6747458,1407517952,39.09,1.354,2423558912,67.3,1449812992,21033502720,18.1,0.302,0.476,0.117580004,0.09758,817.8
185.11702,1466305,287886475264,737.2,994,2.8530078,277161148416,0.0154,330884992,0.33094,0.46583,164.772,5.2803264,1554200064,4.7,2.747,12816499712,38.734,6505800192,100906303488,11.842,0.188,0.214,0.0588,0.05598,870.05
56.651737,1582787,735565971456,462.7,587.9,7.596468,732865167360,0.14024,1291939968,0.59564996,0.29496,29.379,19.379488,13580000256,10.05,7.569,13329999872,10.309,6080000000,96829997056,15.369,0.15,-0.032,0.18755,0.17608,569.35
27.472904,25145,215292887040,3920.45,5460,4.1307945,207008841728,0.15043999,44942100,0.72723,0.13286,603.465,7.93824,7840999936,174.37,3.972,9018999808,200.68,735000000,52118999040,2.71,0.086,0.043,0.17382,0.16635,4790.45
34.126823,1063202,472944148480,1150,1980.15,5.701956,452259708928,0.16683,277200000,0.51208,0.3186,207.729,8.212623,13837400064,49.99,5.453,24404400128,88.039,3760900096,82944196608,6.531,0.785,0.308,0.18842,0.17286,1706
37.1164,1388410,178007588864,445,924.4,2.7720215,204978405376,0.07463,362504000,0.44009998,0.22561,135.725,3.6179774,4792300032,13.23,3.192,1674499968,4.619,29073100800,64215801856,59.082,-0.63,-0.283,0.15593,0.10637999,491.05
30.519117,91179,349343907840,2383.5,3744,6.8922377,323545202688,0.22448,94320400,0.58476,0.33571,603.315,6.1390815,11378003968,121.36,6.383,30595051520,324.328,5025513984,50686574592,8.816,0.43,0.148,0.26328,0.24464001,3703.8
34.950157,10726,80310386688,3870.1,5500,6.531317,76080701440,0.18662001,16599400,0.52149,0.14039,452.246,10.698049,2294700032,138.43,6.187,4402200064,265.136,120000000,12296200192,1.598,-0.275,0.018,0.26346,0.24059999,4838.15
51.799664,614449,57874972672,412.1,750.85,1.5841291,77722198016,0.030580001,94845904,0.69394994,0.24383,263.024,2.3199406,1117100032,11.78,2.127,2793860096,29.457,22641119232,36534251520,90.758,-0.118,0.561,0.09791,0.081149995,610.2
70.262825,335221,218657996800,1381.05,1984.8,6.307383,224175587328,0.08957,128528000,0.50405,0.34013,111.899,15.051072,3105250048,23.97,6.467,5269080064,40.996,12464480256,34666991616,86.667,-0.104,0.016,0.15628,0.13967,1684.2
15.052481,134508,41710166016,815,1736,1.9763707,50451947520,0.13125,41550200,0.71404,0.0078799995,257.304,3.9014163,2770049024,66.69,2.391,142400000,3.427,8796967936,21104424960,82.284,-0.708,-0.146,0.28125,0.22814,1003.85
58.657288,680784,23482687488,168.3,259.4,1.1545929,24135659520,0.01988,102388000,0.4334,0.016180001,116.412,1.9701577,404300000,3.91,1.187,4571700224,44.646,5139999744,20338499584,43.124,-0.823,-0.158,0.05914,0.03424,229.35
14.332029,259760,62938341376,321.1,691,5.977084,120492818432,0.41074002,100631000,0.70431,0.16598,259.717,2.3999197,4325049856,43.49,11.443,10651660288,106.11,67877879808,10529940480,292.335,0.329,0.52,0,0.54256,623.3
10.823503,346014,84773511168,433.2,670,0.24133818,120972935168,0.02221,177518000,0.56492,0.101330005,342.774,1.3918793,7800999936,44.08,0.344,14517399552,81.78,16361700352,351264407552,17.152,-0.607,-0.017,0.08879,0.07909,477.1
27.133013,344945,34544164864,231,467,1.8577325,37787795456,0.0684,76004400,0.71436,0.06077,137.671,3.2893636,1271800064,16.69,2.032,2281799936,30.022,5614799872,18594799616,53.225,1.168,1.795,0.12196,0.11915,452.85
8.978008,1779334,41085911040,67.5,141.8,0.24884851,95416311808,0.02774,296008000,0.21711001,0.30938998,169.601,0.81839144,4580299776,15.46,0.578,19462699008,65.81,65459998720,165104107520,111.45,0.106,0.125,0.08048,0.07424,138.8
93.830536,749418,172236111872,400.3,699,0.94597703,200806137856,0.010290001,257088000,0.046609998,0.83866996,146.697,4.5668964,1873400064,7.14,1.103,2872999936,11.175,33833699328,182072197120,89.711,0.364,0.279,0.04693,0.03924,669.95
24.75,828014,36711931904,145.55,262.4,3.7400134,30897764352,0.15439,142626000,0.39351,0.26929,55.361,4.6494823,1515460992,10.4,3.148,5911126016,41.44,92840000,9815989248,1.176,0.409,0.083,0.15223,0.14699,257.4
19.748781,59443,288225984512,2097.15,2687,9.604075,660687880192,0.48229,111104000,0.47136003,0.20501,899.294,2.8847072,14473900032,131.36,22.015,11495600128,104.313,358805602304,30010800128,283.899,0.528,0.211,0,0.57272,2594.2
27.232079,867464,129395965952,254.3,410.5,1.5236924,140094963712,0.05598,351000000,0.63631,0.16281,100.636,3.6612148,4753939968,13.53,1.65,14018391040,39.938,19238965248,84922630144,47.541,0.119,-0.06,0.08859,0.07761,368.45
43.286385,105648,233444327424,1179,1750.95,2.5540454,229251399680,0.05904,140663008,0.76894,0.17481,313.667,5.2909613,5396910080,38.34,2.508,9340309504,66.402,5147639808,91401789440,11.667,0.581,0.159,0.12014,0.07466,1659.6
88.94737,278246,77942128640,193.85,476.7,4.2326326,82773123072,0.04763,200520000,0.9382,0.00016000001,32.415,11.991362,877043008,4.37,4.495,3121794048,15.568,8373722112,18414573568,128.831,-0.673,-0.358,0.1137,0.094790004,388.7
46.51489,259646,21121734656,197.2,364,1.8794014,22615582720,0.040489998,79524600,0.73502,0.04697,114.652,2.3165755,455078016,5.71,2.012,1134584064,14.267,2612538112,11238543360,28.654,-0.662,-0.09,0.07098,0.06087,265.6
28.080242,351093,128755023872,1335.5,2339.35,12.098771,226148745216,0.42325002,79124304,0.24547,0.44274,413.583,3.9345186,4504236032,57.95,21.251,1776477056,22.471,98872786944,10641991680,302.395,0.234,0.264,0,0.53988,1627.25
30.882353,425338,130973687808,390.5,534.55,9.708372,126256726016,0.31454,254564992,0.66033995,0.16222,68.164,7.547972,4243380992,16.66,9.359,4869490176,19.14,703408000,13490797568,4.054,0.123,0.026,0.43174,0.39571,514.5
125.26679,892952,697330040832,620.05,4000,15.87688,736054345728,0.12712,1099810048,0.77492,0.095249996,26.741,23.703302,5583399936,5.06,16.759,521800000,0.474,14220900352,43921100800,48.355,0.087,0.013,0.20232001,0.17695999,633.85
9.979855,166440,30474622976,415,594.4,2.7188373,24632778752,0.26892,55921800,0.67910004,0.15333,198.289,2.7480092,3014221056,54.6,2.198,5783275008,103.817,6059000,11208696832,0.044,0.157,0.074,0.25162,0.23327999,544.9
33.072445,3905433,119580401664,371.2,923,4.9834185,72624660480,0.15052,131540000,0.72862,0.043449998,336.551,2.6994424,3611805952,27.47,3.027,47580176384,361.726,5873286144,23995656192,13.265,1.336,0.079,0.13081001,0.09757,908.5
36.679405,1930233,93469450240,300.95,843.9,3.4146888,49551867904,0.09302,114552000,0.75592005,0.07116,123.491,6.605745,2546285056,22.24,1.81,45614702592,397.965,3121074944,27372756992,22.076,0.527,0.304,0.05949,0.04449,815.75
15.250139,595913,77156827136,202.7,284.75,1.8990456,79724986368,0.12442,281235008,0.51101,0.37172002,98.885,2.774435,5055107072,17.99,1.962,2355219968,8.383,6520608768,40629264384,23.73,0.53,0.001,0.22914,0.18353,274.35
54.76936,26387,124158222336,4944.35,9740,6.765355,115299794944,0.12325,13005900,0.57082003,0.25244,901.622,10.587918,2261967872,174.3,6.283,6561094144,504.472,530923008,18352062464,4.487,0.425,0.08,0.15979,0.14606,9546.3
153.70615,135448,48801918976,250,356.35,2.793358,55734628352,0.017690001,139156992,0.74316,0.08777001,61.687,5.6811,309000000,2.28,3.19,1966400000,14.212,9011900416,17470699520,103.654,0.256,0.129,0.18067,0.07786,350.45
14.183804,510053,84927234048,237,368.55,1.0622678,137821585408,0.07485,256539008,0.5607,0.35985002,167.02,1.9820979,5984171008,23.34,1.724,10173041664,39.651,62815068160,79948988416,146.591,-0.249,0.019,0.19299999,0.16528,331.05
54.568005,6781,83122970624,3120,5850,7.2559724,84667121664,0.13309,15393000,0.74161005,0.15,169.083,31.937273,1524600064,98.96,7.391,475600000,30.897,40100000,11455800320,1.541,0.656,0.225,0.18614,0.17721,5400.05
152.72168,2490763,101788278784,374.1,1465,9.923663,97812447232,0.065359995,82080704,0.52826,0.03873,102.303,12.121834,670401984,8.12,9.536,1672167040,20.35,1336992000,10257127424,15.896,0.084,-0.231,0.14349,0.10985,1240.1
69.968765,62432,315338883072,1830.65,2848.15,3.7682595,293940199424,0.05393,112615000,0.75658,0.20191,343.478,8.152342,4512900096,40.02,3.513,25237600256,224.105,8305500160,83682902016,21.46,0,0.168,0.07761,0.06537,2800.15
31.31562,79137,44128714752,1111,1959,1.8935056,44200325120,0.046329997,30071700,0.74244004,0.114429995,482.835,3.039237,1079699968,46.86,1.897,1306899968,43.485,2677900032,23305299968,18.585,-0.671,-0.085,0.07199,0.06294,1467.45
21.926249,510878,224379846656,834.1,1502,9.899926,370772213760,0.45708,159190000,0.72565,0.19725001,321.5,4.3832035,10359700480,64.27,16.359,14680599552,92.391,163911401472,22664800256,320.956,1.477,0.868,0,0.61063,1409.2
9.170429,134021,19660419072,268,425,0.8830349,18170169344,0.09624,60493600,0.64031,0.02005,157.385,2.0649998,2142800000,35.44,0.816,2211500032,36.558,4400000,22264600576,0.046,-0.289,-0.04,0.1305,0.12642,325
70.35145,9881,62161891328,1965,2993,5.7712274,60793053184,0.081420004,21978200,0.75113,0.14244,313.173,9.01259,877000000,40.12,5.644,895000000,40.722,27000000,10771000320,0.392,-0.335,0.04,0.14066,0.104540005,2822.5
16.4375,4742578,107330437120,66.3,176.6,0.6460843,102456909824,0.03931,627846976,0.27486,0.21847,98.225,1.740392,6530999808,10.4,0.617,7234999808,11.507,9738200064,166124503040,15.015,0.302,0.319,0.09389,0.08145001,170.95
46.102,282876,2381769080832,6005,8499,3.6189895,2424803950592,0.07853,288265984,0.61243,0.21057,1884.529,4.3843317,51683299328,179.22,3.684,68097499136,236.232,110577401856,658130993152,20.334,0.066,0.17,0.15781,0.11630999,8262.4
12.065934,2097270,57192566784,88.5,194.1,0.80521536,69241257984,0.06341,347252992,0.61559,0.05668,83.664,1.9685886,4504039936,13.65,0.975,389895008,1.123,12207366144,71027662848,43.644,0.414,0.104,0.11225,0.09277,164.7
77.73677,58691,2113003061248,17880,23395.35,11.542869,2132583645184,0.14883,96415696,0.62886,0.13284999,296.295,73.9653,27244900352,281.92,11.65,10588499968,109.821,2884900096,183057006592,10.098,0.355,0.154,0.219,0.20146,21915.55
25.427282,134998,72413396992,1475.1,2399.9,2.6638339,72318173184,0.10519,30605600,0.55982,0.16597,551.576,4.2886205,2859399936,93.03,2.66,2700300032,88.303,4033400064,27183900672,22.73,-0.099,0.272,0.17427999,0.14628,2365.5
38.28302,49755,104678555648,2620.95,5025.5,2.9542923,116607942656,0.07514,21128300,0.60923,0.22303,651.685,7.511681,2662299904,127.87,3.291,353000000,16.707,12439799808,35432701952,86.514,0.315,0.533,0.19856001,0.14055,4895.25
48.314198,184713,217016696832,788.15,1304.9,4.6000814,215891755008,0.09506,190031008,0.44884998,0.37527,148.495,7.6524463,4484460032,23.52,4.576,3983630080,20.973,2772559872,47176708096,9.403,0.435,0.056,0.14791,0.10743,1136.35
33.579937,1145383,100100169728,388.65,742.4,4.2973695,98200780800,0.12532,136468992,0.48383,0.112229995,152.671,4.801501,2919239936,21.83,4.216,1243090048,9.223,271280000,23293360128,1.311,0.356,0.181,0.15307,0.14538,733.05
23.216225,16341,22563686400,2202.1,3800,0.66172874,26042458112,0.02001,7537560,0.45408002,0.044889998,1649.942,1.8143061,682334016,128.94,0.764,619819008,82.231,4319433216,34098089984,34.732,-0.332,-0.064,0.05052,0.02408,2993.5
72.86624,181762,305787404288,1058.05,1501.55,22.792843,301943422976,0.3132,242784992,0.79826,0.14369,57.736,21.795761,4201819904,17.27,22.506,6276910080,25.874,2933809920,13415940096,20.957,-0.089,-0.041,0.50391,0.40895998,1258.4
67.51613,499235,136364195840,229,335,3.1547427,141104349184,0.046240002,433528000,0.60575,0.31520998,37.198,8.43997,1998935040,4.65,3.264,665475968,1.54,5029842944,43225141248,31.288,0.195,0.193,0.07378,0.06302,313.95
77.09849,918393,863400099840,1024.5,1408.3,4.9336953,830006034432,0.06375,626673984,0.64767,0.20056,105.752,13.028123,11156400128,17.87,4.743,20487800832,32.701,2231000064,175000698880,3.367,0.18,0.139,0.09037,0.07637,1377.75
99.09199,227627,30539567104,273.35,441.9,2.2523215,35053449216,0.02259,72687296,0.64622,0.02191,43.947,9.56038,306340000,4.24,2.585,33501000,0.461,3980439040,13559151616,124.608,0.136,0.084,0.07602,0.06231,420.15
7.6277094,18721681,92951773184,91.8,207.7,3.2282994,548314513408,0.39504,471596992,0.26438,0.23958,387.012,0.5092866,11372300288,25.84,19.043,89313001472,199.094,550913769472,28792799232,317.324,0.02,0.158,0,0.55398,197.1
51.61367,146527,150036709376,1227.1,1980,16.861069,146642894848,0.32726002,106247000,0.78919,0.08332,95.07,14.853792,2912130048,27.36,16.48,3401019904,32.013,20580000,8898410496,0.204,-0.062,-0.196,0.43480998,0.39169997,1412.15
22.020273,1331145,326970507264,364.25,515.7,2.2771134,294343737344,0.11703,700001024,0.5003,0.29627,113.329,4.1211867,16803999744,21.21,2.05,30523600896,43.623,827699968,143589900288,1.044,0.086,0.067,0.14448,0.11756,467.05
26.471817,647278,63169224704,245.25,428.95,3.4604447,59594698752,0.12774,165910000,0.69716,0.113850005,119.39,3.1861966,2331869952,14.37,3.265,4822355968,29.051,283200000,18254655488,1.429,0.565,0.084,0.16271,0.14011,380.4
12.452093,1494281,45898596352,77.7,180.6,0.5822013,60487958528,0.04719,261604992,0.45844,0.1851,127.941,1.3713351,3670200064,14.09,0.767,776499968,2.969,15177600000,78836301824,44.584,-0.33,-0.212,0.09809,0.066020004,175.45
13.802817,4803970,40789901312,31.5,71,0.5670452,62370189312,0.04109,594604992,0.5175,0.0964,73.509,0.933219,2955781888,4.97,0.867,5074422784,8.54,26673936384,71934124032,60.847,-0.212,-0.046,0.097049996,0.07972,68.6
45.26063,742691,164814323712,201.3,338,1.3199792,222025629696,0.02893,499512992,0.57617,0.32479998,89.432,3.6893954,3612699904,7.29,1.778,3964699904,7.971,57137598464,124861300736,117.556,-0.928,0.208,0.10271,0.06722,329.95
9.134502,1880088,122099351552,135,202.3,0.14566256,139846844416,0.01581,781686016,0.27371,0.37835,88.635,1.7622834,13255600128,17.1,0.167,19724400640,25.237,33208000512,838234275840,45.533,-0.213,0.259,0.02491,0.02421,156.2
27.312437,3575310,225887502336,152.7,273,1.4762086,220983803904,0.055040002,850000000,0.50893,0.27899,130.968,2.0291216,8422400000,9.73,1.444,7350300160,8.647,5883899904,153018695680,5.281,0.096,0.056,0.10537,0.07368,265.75
64.92568,40140,127268495360,2146.1,3199,7.862263,129635033088,0.12142,51113900,0.73003,0.02816,228.75,10.884809,1965453056,38.35,8.008,171858000,3.363,877452032,16187259904,7.506,-0.393,-0.135,0.19018999,0.16118999,2489.9
29.064453,200476,80461930496,471.05,749.5,3.6240094,88811020288,0.124689996,133028000,0.47923002,0.24701001,111.396,5.4243417,2768496896,20.79,4,834281024,6.266,9196041216,22202462208,62.043,0.152,0.286,0.18792,0.15852,604.25
8.586972,868401,76216188928,512.4,1062,0.7202008,103353196544,0.083739996,126238000,0.46485,0.2161,401.376,1.5042006,8862400512,70.31,0.977,10957899776,86.802,36988801024,105826304000,71.224,-0.749,-0.237,0.16176,0.13848,603.75
35.704292,21747,113872207872,2193,3275,0.8671597,110395957248,0.02428,43285600,0.75408,0.08509,624.036,4.212177,3188199936,73.62,0.841,3666200064,84.698,1058499968,131316301824,3.919,-0.427,-0.132,0.045500003,0.03536,2628.55
24.101124,280657,22442629120,170.15,360.45,4.5651937,21212014592,0.18942,80482800,0.73311996,0.05843,86.909,3.2085288,931190016,11.57,4.315,1575820032,19.566,224680000,4916029952,3.212,0.127,0.303,0.28822002,0.26293,278.85
79.50278,2924,348334686208,34343.4,44150,9.692819,324908875776,0.12229,8841520,0.78643996,0.12975,3606.29,10.92469,4394800128,495.55,9.041,23789299712,2690.634,363400000,35937398784,1.14,0.014,0.186,0.13846,0.12926,39397.6
57.360485,58312,38639423488,844.55,1700,4.572741,37637455872,0.0777,23349200,0.71449995,0.14232999,270.457,6.1187177,656574016,28.85,4.454,2286330112,97.919,1207256960,8449948160,19.117,0.186,0.325,0.14872,0.09951,1654.85
14.165534,1303728,106868957184,479.15,709,1.011712,105253863424,0.071440004,170812000,0.42470002,0.26277,310.237,2.0163617,7546599936,44.16,0.996,2665999872,15.608,1068099968,105631801344,2.015,0.455,0.067,0.13354999,0.096149996,625.55
195.22726,28308,185752338432,2840.1,4800,4.1072206,188230828032,0.021,42381700,0.765,0.08093,286.754,15.2775545,949699968,22.44,4.162,1631900032,38.505,3343099904,45225799680,27.508,0.781,0.055,0.05603,0.041929998,4380.9
25.083225,918470,62413737984,147,236.15,1.6544397,69271265280,0.065630004,318278016,0.59411,0.2203,62.512,3.1337981,2476000000,7.81,1.836,2537999872,7.976,8894999552,37724999680,44.636,0.613,0.094,0.16354,0.09964,195.9
55.974575,424491,140808699904,763.25,1092.9,9.44239,127218540544,0.15623,152275008,0.58117,0.03512,62.609,14.769442,2329799936,16.52,8.531,8551600128,59.229,1748300032,14912400384,19.341,0.036,0.188,0.22037001,0.21102,924.7
40.736843,5752529,19802249216,23.6,48.45,1.2995268,19640639488,0.03129,511168992,0.48292,0.00856,14.619,2.64724,476783008,0.95,1.289,563054976,1.116,251640992,15238045696,3.344,1.636,0.33,0.066139996,0.04583,38.7
24.723942,798604,197059592192,250.45,579.75,2.1334252,199964884992,0.01021,379361984,0.67684,0.22114,147.674,3.5175457,7962990080,21.01,2.165,4077270016,10.745,8636439552,92367699968,15.412,0.596,-0.143,0.15447,0.11662,519.45
15.985915,398887,25319682048,272.8,469.9,1.1429563,26367868928,0.06786,58705500,0.62251997,0.020920001,256.828,1.6793339,1503299968,26.98,1.19,181400000,3.09,798099968,22152800256,5.293,0.321,-0.003,0.10803001,0.08728,431.3
48.929794,3987165,117654986752,120.675,296.4,7.1247005,113579827200,0.14485,411740992,0.73765,0.025610002,19.604,14.576107,2391984128,5.84,6.878,4759268864,11.602,65312000,16513674240,0.78,1.255,0.412,0.17773001,0.16461,285.75
26.598246,21569,94643036160,2221.6,3447.55,2.2405121,96463650816,0.084230006,35454800,0.67256,0.13409,530.973,5.027374,3557900032,100.36,2.284,2465200128,69.531,3273700096,42241699840,17.39,-0.251,-0.187,0.12549,0.10777,2669.4
15.279512,40021,19370539008,696.1,1229,0.8547439,18887059456,0.05678,17585600,0.63056,0.043959998,406.44,2.710117,1286669952,72.09,0.833,1027785024,58.445,350836000,22662389760,4.909,-0.626,-0.163,0.08744001,0.07433,1101.5
61.603123,1047132,84989517824,136.5,361.15,4.470883,89707110400,0.06945,239104000,0.7947,0.02885,6.334,56.11778,1320230016,5.77,4.719,195600000,0.818,4755310080,19009560576,314.752,0.315,0.333,0.1001,0.09125,355.45
19.6691,485828,928415744000,3997,5989.7,3.5556633,891304607744,0.18083,166426000,0.08201,0.70702004,1475.604,3.7805195,47216001024,283.62,3.414,60259999744,362.554,12519999488,261109006336,5.105,0.18,0.292,0.2827,0.23569,5578.55
99.74339,4151500,1378876784640,457.8,690.85,1.5753922,1363621052416,0.01626,2149959936,0.56351,0.25631002,60.45,10.609594,14235970560,6.43,1.558,15151796224,7.049,9500000256,875259363328,7.311,0.121,2.962,0.01836,0.01789,641.35
37.041763,6452,457975889920,78689.95,111997,1.9275582,472707825664,0.051939998,4241140,0.4979,0.16392,34678.527,3.113862,12341000192,2915.2,1.99,22233499648,5242.337,30136100864,237593804800,20.49,3.763,0.131,0.124469995,0.07561,107984.15
91.54452,359989,1270247718912,2250.05,2918.95,10.6091795,1306525171712,0.11590999,508455008,0.70138,0.14818,141.886,17.607445,13877999616,27.29,10.912,8550199808,16.821,3906099968,119731003392,5.246,0.324,0.056,0.17801,0.16002001,2498.25
142.17802,821206,177536040960,361,1607.65,4.507627,197027299328,0.03269,118247000,0.84686995,0.00357,88.045,17.052645,1287600000,10.56,5.003,447300000,3.794,17032299520,39385698304,165.229,0.174,0.094,0.11578,0.080019996,1501.4
18.555187,328928,113271422976,270,403.45,1.1745323,115124584448,0.062470004,289143008,0.64322,0.19908,301.021,1.3012382,6025099776,21.11,1.194,15153099776,53.297,16776299520,96439599104,19.39,-0.585,-0.176,0.10466,0.063039996,391.7
13.143923,514258,67358797824,918,1844,2.7872024,67273678848,0.21208,38595500,0.60279,0.12693,1109.181,1.5734582,5125283840,132.78,2.784,7672926208,198.804,7425697792,24167172096,17.346,-0.125,-0.07,0.23799999,0.19352,1745.25
78.33995,1565745,347265204224,398.05,625.95,12.392843,348639690752,0.15399,585416000,0.29758,0.49955,39.122,15.13854,4314910208,7.56,12.442,2979170048,5.089,2951899904,28021430272,12.889,0.469,0.252,0.25070998,0.19672,592.25
33.143375,546922,167223508992,437,1140,3.5810256,143158820864,0.116730005,152939008,0.58637,0.2201,285.697,3.8271317,5451100160,32.99,3.066,22966499328,150.171,136100000,46697099264,0.311,0.341,0.186,0.115200005,0.10476,1093.4
47.202595,714674,333150879744,3210.05,5506.4,3.9631565,324363616256,0.08439,61107300,0.28538,0.80667,504.608,10.804228,7094000128,115.5,3.859,5786999808,94.734,5622000128,84062003200,17.736,0.099,0.214,0.14248,0.12375,5451.9
39.40407,435821,33200398336,88.5,168,1.6197591,33512683520,0.04112,244480000,0.77465,0.08439,28.745,4.715603,842833984,3.44,1.635,565993024,2.315,617635968,20497121280,8.418,0.207,0.012,0.08225001,0.05172,135.55
29.345697,807303,52744957952,313.9,645.75,1.9143716,59851644928,0.06515,92600000,0.64986,0.06073,128.772,4.4233217,1795000064,19.41,2.172,211700000,2.286,6089099776,27552100352,51.055,0.379,0.063,0.11826,0.09969,569.6
71.304924,927809,94664622080,248.1,579.3,4.188037,98090237952,0.058509998,176778000,0.72780997,0.09291001,87.131,6.1459184,1322569984,7.51,4.34,1324729984,7.479,3747239936,22603579392,24.287,0.322,0.544,0.08483,0.06943,535.5
12.632158,555899,94544289792,276.55,445,1.7039151,96060612608,0.13178,235390000,0.75672996,0.02615,199.271,2.0145934,7311799808,31.78,1.731,784000000,3.331,2500000000,55486500864,5.327,0.183,0.151,0.17322001,0.15901,401.45
39.37333,111651,115483779072,2010,2690,11.589174,111563669504,0.29786,49012700,0.30556,0.35597,159.556,14.7666025,2968112128,59.84,11.196,4810100224,98.178,932488000,9964797952,11.917,0.178,0.104,0.39784,0.37166,2356.1
16.593822,102446,13732771840,355,868.95,1.3904,16528514048,0.08618,27169500,0.63702,0.01031,253.663,1.9906334,851150976,30.43,1.673,456712000,16.836,2736526080,9876849664,36.977,-0.196,-0.241,0.15626,0.12669,504.95
17.531126,66337,20117749760,805.15,1233.7,1.0651413,18239809536,0.05928,17424000,0.65944,0.057779998,449.312,2.5697064,1119600000,65.86,0.966,1615200000,95.041,45800000,18887399424,0.6,-0.075,0.08,0.07481,0.06719,1154.6
27.040815,1577822,130104795136,493,1317.95,3.7542613,124045025280,0.13927001,134432992,0.5435,0.13352,112.034,8.63354,4826399232,35.77,3.579,7115679744,52.919,825854976,34655232000,5.442,0.364,0.139,0.18414,0.16913,967.25
24.475245,1825314,483721936896,397.2,887.7,1.8991846,479884443648,0.077649996,585939008,0.51984,0.26145,458.066,1.8022511,19777099776,33.73,1.884,62327099392,106.371,52862099456,254699798528,19.686,0.097,0.099,0.15088001,0.10566,825.55
